id;original_title;popularity;budget;revenue;genres;vote_count;vote_average;tagline;runtime;release_date
270774;Skiptrace;10.952;32000000;58500000;Action|Comedy|Thriller|Mystery;349;5.6;Ready. Set. Panic.;107;2016-07-21
322240;Nine Lives;13.073;30000000;57814445;Fantasy|Comedy|Family;594;5.6;His life just got put on paws.;87;2016-08-03
446791;All the Money in the World;10.766;50000000;56996304;Thriller|Drama|Crime|Mystery;1293;6.4;J. Paul Getty had a fortune. Everyone else paid the price.;132;2017-12-21
416477;The Big Sick;13.179;5000000;56303596;Comedy|Drama|Romance;1415;7.4;An awkward true story.;120;2017-03-30
434119;공조;6.295;8520000;56100000;Action;34;6.8;;125;2017-01-18
2637;The Mothman Prophecies;11.811;32000000;55157539;Drama|Horror|Mystery;585;6.1;What do you see?;119;2002-01-25
301337;Downsizing;13.349;68000000;55003890;Comedy|Drama|Science Fiction;2031;5.1;We are meant for something bigger.;135;2017-12-22
11551;Small Soldiers;10.167;40000000;54682547;Comedy|Adventure|Fantasy|Science Fiction|Action;1040;6.2;Big Movie.;110;1998-07-10
389015;I, Tonya;16.415;11000000;53939297;Drama;3198;7.5;Fitting in is overrated;121;2017-12-08
363579;밀정;6.882;8620000;53165427;Action|Drama|Thriller;134;7.4;;140;2016-09-07
479718;범죄도시;4.693;0;52946454;Crime|Action;53;7.5;Kickstarting a plan to mop up the mob in one clean sweep!;121;2017-10-03
241251;The Boy Next Door;9.544;4000000;52425855;Thriller;1433;4.5;A Moment She Couldn't Resist. An Obsession He Can't Control.;91;2015-01-23
456570;हिंदी मीडियम;3.973;3213790;52390000;Comedy|Drama;63;7.3;Hindi Medium;132;2017-05-18
268920;Hot Pursuit;12.188;35000000;51680201;Action|Comedy|Crime;1064;5.6;Armed and Sort-of Dangerous.;87;2015-05-08
444218;Движение вверх;8.71;0;51169464;Drama;67;7.9;;133;2017-12-28
11932;Bride of Chucky;15.863;25000000;50671850;Horror;814;5.6;Chucky Gets Lucky.;89;1998-10-16
388399;Patriots Day;11.191;45000000;50548152;Action|Crime|Drama;1443;6.9;The inside story of the world's greatest manhunt.;133;2016-12-12
242582;Nightcrawler;24.358;8500000;50300000;Crime|Drama|Thriller;6307;7.7;The city shines brightest at night;118;2014-10-23
437103;1987;4.074;12308000;49380115;Drama|History|Thriller;36;8.1;;129;2017-12-27
407887;인천상륙작전;5.665;12700000;49196532;History|Drama|War|Action;93;5.9;The Odds Were 5000 to 1 … One was all They Needed.;111;2016-07-27
299536;Avengers: Infinity War;84.267;300000000;2046239637;Adventure|Action|Science Fiction;15824;8.3;An entire universe. Once and for all.;149;2018-04-25
135397;Jurassic World;20.232;150000000;1671713208;Action|Adventure|Science Fiction|Thriller;14701;6.6;The park is open.;124;2015-06-06
284054;Black Panther;37.17;200000000;1346739107;Action|Adventure|Fantasy|Science Fiction;13651;7.4;Long live the king.;134;2018-02-13
181808;Star Wars: The Last Jedi;39.457;200000000;1332459537;Fantasy|Adventure|Science Fiction|Action;9234;7.0;Darkness rises... and light to meet it;152;2017-12-13
351286;Jurassic World: Fallen Kingdom;33.839;170000000;1303459585;Action|Adventure|Science Fiction;6589;6.5;The park is gone;129;2018-06-06
260513;Incredibles 2;32.387;200000000;1241891456;Action|Adventure|Animation|Family;7229;7.5;Back to work.;118;2018-06-14
297802;Aquaman;32.49;160000000;1143689193;Action|Adventure|Fantasy;7372;6.8;Home Is Calling;144;2018-12-07
517141;In The Mood For Surrealism or 8021;0.6;0;1000000000;Action|Drama|Comedy|Documentary;0;0.0;THE SECRET WORLD UNDECIPHERED;2;2018-04-24
8587;The Lion King;35.463;45000000;987483777;Family|Animation|Drama;11208;8.2;Life's greatest adventure is finding your place in the Circle of Life.;89;1994-05-07
671;Harry Potter and the Philosopher's Stone;56.469;125000000;976475550;Adventure|Fantasy|Family;15079;7.8;Let the Magic Begin.;152;2001-11-16
353486;Jumanji: Welcome to the Jungle;22.184;90000000;962119864;Action|Adventure|Comedy|Fantasy;7856;6.7;The game has evolved.;119;2017-12-09
329;Jurassic Park;13.62;63000000;920100000;Adventure|Science Fiction;9714;7.9;An adventure 65 million years in the making.;127;1993-06-11
424694;Bohemian Rhapsody;42.41;52000000;894027543;Drama|Music;9198;8.0;Fearless lives forever;135;2018-10-24
283995;Guardians of the Galaxy Vol. 2;36.253;200000000;863756051;Action|Adventure|Comedy|Science Fiction;13550;7.7;Obviously.;137;2017-04-19
335983;Venom;36.233;116000000;855013954;Science Fiction|Action;7444;6.6;The world has enough Superheroes.;112;2018-09-28
284053;Thor: Ragnarok;50.646;180000000;853977126;Action|Adventure|Comedy|Fantasy;12526;7.5;No Hammer. No Problem.;131;2017-10-25
354912;Coco;32.55;175000000;800526015;Animation|Family|Comedy|Adventure|Fantasy;9753;8.2;The celebration of a lifetime;105;2017-10-27
353081;Mission: Impossible - Fallout;34.984;178000000;791017452;Action|Adventure;4326;7.3;Some Missions Are Not A Choice;148;2018-07-13
293660;Deadpool;34.079;58000000;783100000;Action|Adventure|Comedy;21235;7.6;Witness the beginning of a happy ending;108;2016-02-09
383498;Deadpool 2;46.71;110000000;741547413;Action|Comedy|Adventure;9869;7.5;Prepare for the Second Coming.;121;2018-05-10
49047;Gravity;16.778;105000000;716392705;Science Fiction|Thriller|Drama;10212;7.2;Don't Let Go;91;2013-10-03
346364;It;21.738;35000000;700381748;Horror;12195;7.2;Your fears are unleashed;135;2017-09-06
177677;Mission: Impossible - Rogue Nation;19.081;150000000;682330139;Action|Adventure;5550;7.1;Desperate Times. Desperate Measures.;131;2015-07-23
157336;Interstellar;48.74;165000000;675120017;Adventure|Drama|Science Fiction;20058;8.3;Mankind was born on Earth. It was never meant to die here.;169;2014-11-05
141052;Justice League;34.729;500000000;657924295;Action|Adventure|Fantasy|Science Fiction;8128;6.2;;120;2017-11-15
338952;Fantastic Beasts: The Crimes of Grindelwald;33.525;200000000;653355901;Adventure|Fantasy|Family;5720;6.9;Fate of One. Future of All.;134;2018-11-14
363088;Ant-Man and the Wasp;29.778;140000000;622674139;Action|Adventure|Science Fiction|Comedy;7285;7.0;Real heroes. Not actual size.;119;2018-07-04
330;The Lost World: Jurassic Park;0.745;73000000;618638999;Adventure|Action|Science Fiction;4780;6.4;Something has survived.;129;1997-05-23
263115;Logan;30.787;97000000;616801808;Action|Drama|Science Fiction;13096;7.8;His time has come;137;2017-02-28
11631;Mamma Mia!;13.36;52000000;609841637;Comedy|Romance;4020;6.9;Take a trip down the aisle you'll never forget;108;2008-07-02
333339;Ready Player One;26.869;175000000;582890172;Adventure|Science Fiction;7940;7.6;A better reality awaits.;140;2018-03-28
460555;红海行动;10.76;70000000;579220560;Action|Thriller|War|Drama;67;6.6;;142;2018-02-16
246655;X-Men: Apocalypse;33.911;178000000;543934787;Action|Adventure|Science Fiction|Fantasy;8817;6.5;Only the strong will survive;144;2016-05-18
281957;The Revenant;21.716;135000000;532950503;Western|Drama|Adventure;11790;7.5;(n. One who has returned, as if from the dead.);157;2015-12-25
404368;Ralph Breaks the Internet;47.173;175000000;529221154;Family|Animation|Comedy|Adventure;3427;7.2;;112;2018-11-20
124905;Godzilla;20.516;160000000;529076069;Action|Drama|Science Fiction;5442;6.1;The king will rise.;123;2014-05-14
374720;Dunkirk;24.212;100000000;525573161;War|Action|Drama;9814;7.4;Survival is Victory;107;2017-07-19
280;Terminator 2: Judgment Day;38.225;102000000;520000000;Action|Thriller|Science Fiction;7276;7.9;It's nothing personal.;137;1991-07-03
360920;The Grinch;22.952;75000000;508575295;Animation|Family|Comedy|Fantasy;1264;6.4;Scheme big.;90;2018-11-08
172385;Rio 2;13.983;103000000;500188435;Adventure|Comedy|Family|Animation;1954;6.3;He's villainous, she's venomous.;102;2014-03-19
295693;The Boss Baby;8.246;125000000;498814908;Animation|Comedy|Family;4571;6.4;Born leader;97;2017-03-23
857;Saving Private Ryan;22.49;70000000;481840909;Drama|History|War;9106;8.1;The mission is a man.;169;1998-07-24
578;Jaws;18.863;7000000;470653000;Horror|Thriller|Adventure;5506;7.6;Don't go in the water.;124;1975-06-18
254128;San Andreas;26.688;110000000;470490832;Action|Drama|Thriller;5430;6.1;A rescue pilot survived an earthquake, this is what happens next;114;2015-05-27
424783;Bumblebee;33.393;135000000;465895025;Action|Adventure|Science Fiction;3049;6.5;Every Hero Has a Beginning;114;2018-12-15
603;The Matrix;40.538;63000000;463517383;Action|Science Fiction;15498;8.1;Welcome to the Real World.;136;1999-03-30
98;Gladiator;21.787;103000000;457640427;Action|Drama|Adventure;10495;8.1;A Hero Will Rise.;155;2000-05-01
2503;The Bourne Ultimatum;24.948;70000000;442824138;Action|Drama|Mystery|Thriller;4715;7.4;Remember everything. Forgive nothing.;115;2007-08-03
9552;The Exorcist;16.031;8000000;441306145;Horror;4238;7.6;Something almost beyond comprehension is happening to a girl on this street, in this house… and a man has been sent for as a last resort. This man is The Exorcist.;122;1973-12-26
332562;A Star Is Born;34.281;36000000;433888866;Drama|Romance|Music;6795;7.5;;136;2018-10-03
68735;Warcraft;16.637;160000000;433677183;Action|Adventure|Fantasy;4345;6.3;Two worlds. One home.;123;2016-05-25
316029;The Greatest Showman;21.654;84000000;432844677;Drama;5694;8.0;The Impossible Comes True;105;2017-12-20
427641;Rampage;25.243;120000000;426245950;Action|Adventure|Science Fiction|Fantasy;3538;6.2;Big meets bigger;107;2018-04-12
324668;Jason Bourne;14.809;120000000;415484914;Action|Thriller;3763;6.2;You know his name;123;2016-07-27
619;The Bodyguard;15.458;25000000;411006740;Thriller|Action|Drama|Music|Romance;1438;6.5;Never let her out of your sight. Never let your guard down. Never fall in love.;129;1992-11-25
343668;Kingsman: The Golden Circle;21.504;104000000;410902662;Action|Adventure|Comedy;6000;7.0;Reports of my death have been greatly exaggerated.;141;2017-09-20
8966;Twilight;26.726;37000000;393616788;Fantasy|Drama|Romance;7957;6.0;When you can live forever, what do you live for?;122;2008-11-20
348350;Solo: A Star Wars Story;30.354;250000000;392952373;Action|Adventure|Science Fiction;4408;6.6;Never tell him the odds.;135;2018-05-15
106646;The Wolf of Wall Street;28.992;100000000;392000694;Crime|Drama|Comedy;13481;8.0;EARN. SPEND. PARTY.;180;2013-12-25
47933;Independence Day: Resurgence;18.116;165000000;389681935;Action|Adventure|Science Fiction;4060;5.1;We had twenty years to prepare. So did they.;120;2016-06-22
76341;Mad Max: Fury Road;22.754;150000000;378858340;Action|Adventure|Science Fiction;15181;7.5;What a Lovely Day.;121;2015-05-13
324857;Spider-Man: Into the Spider-Verse;47.475;90000000;375450417;Action|Adventure|Animation|Science Fiction|Comedy;5663;8.4;More Than One Wears the Mask;117;2018-12-06
270946;Penguins of Madagascar;23.913;132000000;373552094;Family|Animation|Adventure|Comedy;2437;6.4;The Movie Event That Will Blow Their Cover;92;2014-11-22
137113;Edge of Tomorrow;19.732;178000000;370541256;Action|Science Fiction;8600;7.6;Live, Die, Repeat;113;2014-05-27
210577;Gone Girl;34.708;61000000;369330363;Mystery|Thriller|Drama;11266;7.9;You don't know what you've got 'til it's...;149;2014-10-01
331;Jurassic Park III;0.6;93000000;368780809;Adventure|Action|Thriller|Science Fiction;4099;6.0;This time, it's not just a walk in the park!;92;2001-07-18
337167;Fifty Shades Freed;22.681;55000000;368307760;Drama|Romance;3800;6.2;Don't Miss the Climax;105;2018-01-17
439079;The Nun;24.904;22000000;365550119;Horror|Mystery|Thriller;3218;5.6;Pray For Forgiveness;96;2018-09-05
86834;Noah;13.919;125000000;362637473;Drama|Adventure;4191;5.6;The end of the world is just the beginning.;138;2014-03-07
372058;君の名は。;22.454;0;357986087;Romance|Animation|Drama;4667;8.5;;106;2016-08-26
744;Top Gun;14.053;15000000;356830601;Action|Drama;3414;6.9;Up there with the best of the best.;110;1986-05-16
392044;Murder on the Orient Express;21.349;55000000;351839303;Crime|Drama|Mystery;5855;6.7;Everyone is a suspect;114;2017-11-03
381719;Peter Rabbit;13.793;50000000;351266433;Animation|Adventure|Family;733;6.5;Who said the countryside was peaceful?;93;2018-02-07
400650;Mary Poppins Returns;21.252;130000000;348807090;Fantasy|Family|Comedy;1828;6.6;Magic Always Returns;131;2018-12-13
47971;xXx: Return of Xander Cage;23.64;85000000;346147658;Action|Adventure|Crime;2598;5.6;There are no more patriots, just rebels and tyrants.;107;2017-01-13
188927;Star Trek Beyond;16.41;185000000;343471816;Action|Adventure|Science Fiction;4488;6.7;;122;2016-07-07
447332;A Quiet Place;27.569;17000000;340677200;Horror|Drama|Science Fiction;6651;7.3;If they hear you, they hunt you.;91;2018-04-03
291805;Now You See Me 2;20.628;90000000;334901337;Action|Comedy|Thriller;7202;6.8;You Haven't Seen Anything Yet;129;2016-06-02
424;Schindler's List;26.311;22000000;321365567;Drama|History|War;8741;8.6;Whoever saves one life, saves the world entire.;195;1993-11-30
490132;Green Book;25.187;23000000;319700000;Drama|Comedy;4704;8.3;Inspired by a True Friendship;130;2018-11-16
138843;The Conjuring;19.803;13000000;319494638;Horror|Thriller;6427;7.5;Based on the true case files of the Warrens;112;2013-03-20
345940;The Meg;26.458;150000000;315960074;Action|Science Fiction|Horror;3375;5.9;Chomp On This;113;2018-08-09
879;Hook;16.289;70000000;300854823;Adventure|Fantasy|Comedy|Family;3196;6.9;What if Peter Pan grew up?;142;1991-12-11
1924;Superman;17.679;55000000;300218018;Science Fiction|Action|Adventure;2020;7.0;You'll Believe a Man Can Fly!;143;1978-12-13
402900;Ocean's Eight;21.354;70000000;297718711;Crime|Comedy|Action|Thriller;4289;6.9;Every con has its pros;111;2018-06-07
283366;Miss Peregrine's Home for Peculiar Children;20.929;110000000;296485719;Drama|Fantasy|Adventure|Family;6605;6.7;Stay peculiar;127;2016-09-28
364689;Ferdinand;19.869;111000000;295038508;Animation|Family|Adventure|Comedy;1562;7.1;Built To Fight. Born To Love;107;2017-12-09
11324;Shutter Island;22.046;80000000;294804195;Drama|Thriller|Mystery;13763;8.1;Someone is missing.;138;2010-02-14
447200;Skyscraper;17.949;125000000;292351275;Action;2506;6.1;Don't look down;102;2018-07-11
268896;Pacific Rim: Uprising;24.104;150000000;290061297;Action|Fantasy|Science Fiction|Adventure;2512;5.9;Rise Up;111;2018-03-21
254470;Pitch Perfect 2;23.298;29000000;287506194;Comedy|Music;3822;6.8;We're back pitches;115;2015-05-07
336843;Maze Runner: The Death Cure;18.262;62000000;284881603;Action|Science Fiction;4278;7.0;The end will be WCKD;144;2018-01-10
350312;Baahubali 2: The Conclusion;10.63;40000000;275947313;Action|Drama;273;7.0;;168;2017-04-27
129;千と千尋の神隠し;27.812;19000000;274925095;Animation|Family|Fantasy;8083;8.5;;125;2001-07-20
338970;Tomb Raider;22.402;94000000;274650803;Action|Adventure|Fantasy;4762;6.3;Her legend begins;118;2018-03-05
18;The Fifth Element;30.478;90000000;263920180;Adventure|Fantasy|Action|Thriller|Science Fiction;6670;7.4;There is no future without it.;126;1997-05-02
335984;Blade Runner 2049;40.992;150000000;259239658;Science Fiction|Drama;7335;7.4;The key to the future is finally unearthed.;163;2017-10-04
424139;Halloween;22.503;10000000;253688035;Thriller|Horror;2391;6.4;Face your fate;106;2018-10-18
455207;Crazy Rich Asians;15.111;30000000;237994561;Comedy|Drama|Romance;1791;7.0;The only thing crazier than love is family;121;2018-08-15
584;2 Fast 2 Furious;3.09;76000000;236350661;Action|Crime|Thriller;4026;6.3;How Fast Do You Want It?;107;2003-06-05
457251;芳华;3.666;0;224160000;Drama|History|Music;30;7.7;;136;2017-12-15
274855;Geostorm;17.605;120000000;221600160;Action|Science Fiction|Thriller;2427;5.8;Some things were never meant to be controlled.;109;2017-10-13
378236;The Emoji Movie;17.224;50000000;216909830;Animation|Family|Comedy;1625;5.3;Not easy being meh;86;2017-07-23
9331;Clear and Present Danger;13.592;62000000;215887717;Action|Drama|Thriller;706;6.6;The war of drugs would lead him to the war of power.;141;1994-08-03
2024;The Patriot;15.703;110000000;215294342;Drama|History|War|Action;2113;7.0;Some things are worth fighting for.;165;2000-06-28
224141;Into the Woods;23.805;50000000;212902372;Fantasy|Comedy;3064;5.7;Be careful what you wish for...;125;2014-12-24
95610;Bridget Jones's Baby;10.018;35000000;211952420;Comedy|Romance;1956;6.4;Old flame. New fling. Big problem.;123;2016-09-14
228150;Fury;32.212;68000000;211817906;War|Drama|Action;7098;7.4;War never ends quietly.;135;2014-10-15
296096;Me Before You;18.07;20000000;207945075;Drama|Romance;6389;7.7;Live boldly;110;2016-06-01
9799;The Fast and the Furious;2.006;38000000;207283925;Action|Crime|Thriller;5807;6.8;Live life 1/4 mile at a time.;106;2001-06-22
9800;Philadelphia;9.418;26000000;206678440;Drama;2223;7.7;No one would take on his case... until one man was willing to take on the system.;126;1993-12-22
277216;Straight Outta Compton;11.737;28000000;201634991;Drama|Music;2141;7.7;The Story of N.W.A.;147;2015-08-13
513434;カメラを止めるな！;7.159;30000;200000000;Comedy|Horror;118;8.1;Don't Stop Shooting!;96;2017-11-04
1669;The Hunt for Red October;15.565;30000000;199200000;Action|Adventure|Thriller;1668;7.4;Invisible. Silent. Stolen.;134;1990-03-02
137116;Smurfs: The Lost Village;19.98;60000000;197183546;Adventure|Animation|Comedy|Family;802;6.2;;89;2017-03-23
399055;The Shape of Water;19.211;19500000;194989655;Drama|Fantasy|Romance;7795;7.2;A Fairy Tale for Troubled Times;123;2017-12-01
381289;A Dog's Purpose;14.551;22000000;194647323;Comedy|Drama|Family|Fantasy|Adventure;1660;7.3;Every dog happens for a reason.;100;2017-01-19
